from,to
20848,27789
20849,26735
20849,22573
20849,34036
20849,4787
20849,3854
20849,5049
20849,29004
20849,28675
20849,6051
20849,17351
20849,38751
20849,9010
20849,25156
20849,4999
20849,40322
20850,24007
20850,49881
20850,45348
20850,778
20850,14031
20850,24364
20850,48345
20850,4911
20850,17337
20850,32128
20851,20585
20851,17299
20851,34043
20851,22296
20851,22832
20851,17714
20851,47
20851,9943
20852,2737
20852,29614
20852,30675
20853,28902
20853,38858
20853,42684
20853,37828
20853,7929
20853,47601
20853,11513
20853,3068
20853,2681
20853,9057
20853,12862
20853,38992
20854,33943
20854,26666
20854,29599
20855,356
20855,17306
20855,14962
20856,13258
20856,31852
20856,14265
20856,24705
20856,16079
20856,29229
20856,40565
20856,8583
20856,39563
20856,48521
20857,27861
20857,48592
20857,37523
20857,28267
20857,15429
20857,6006
20857,18398
20857,15215
20857,34714
20857,16388
20857,24094
20857,32928
20857,40574
20857,7285
20857,7153
20857,23305
20857,19709
20857,8112
20857,29290
20857,27277
20858,13287
20858,10626
20858,37264
20858,19886
20858,32148
20858,16667
20858,15798
20858,17324
20858,49195
20858,39134
20858,10037
20858,4747
20858,12564
20858,13731
20858,6863
20858,46332
20858,39333
20858,11432
20859,38513
20859,12927
20860,10677
20860,6793
20860,13706
20860,10241
20860,25669
20860,733
20860,15956
20860,5083
20860,47417
20860,29403
20860,32535
20860,46943
20860,26138
20860,7616
20860,40736
20860,24505
20861,21213
20861,47481
20861,5375
20861,39432
20861,23868
20861,34210
20861,23529
20861,14767
20861,42495
20861,46809
20861,28041
20861,31851
20861,38459
20861,1565
20861,27540
20862,45317
20862,22947
20862,20707
20863,18681
20863,44260
20864,41519
20864,45553
20864,15795
20864,19039
20865,5794
20865,13157
20865,25827
20865,7523
20866,15711
20866,33166
20866,3783
20866,47567
20866,48979
20867,42633
20867,17649
20867,22853
20867,18031
20867,33094
20867,47016
20867,20286
20867,32142
20867,33952
20867,28162
20867,19928
20867,13162
20868,5509
20868,45252
20868,45536
20868,16344
20868,3268
20868,34785
20868,43744
20868,3878
20868,7335
20868,8510
20868,22999
20868,30575
20868,47036
20869,13805
20869,21042
20870,38601
20870,36223
20870,11471
20870,36700
20870,4271
20870,36212
20870,42578
20870,5483
20870,6316
20870,15947
20870,19727
20870,8836
20871,43794
20871,9966
20872,41164
20872,48353
20872,42018
20872,17286
20872,23491
20873,43030
20874,49815
20874,4115
20874,30047
20875,45256
20875,46322
20875,46248
20875,40280
20875,29102
20875,18474
20875,20373
20875,25680
20876,46421
20876,17855
20876,18975
20876,22416
20876,35541
20876,18747
20876,40153
20876,4908
20876,26369
20876,34947
20876,44361
20876,20620
20876,17276
20876,21673
20876,22560
20876,10417
20876,11140
20876,48100
20876,22674
20877,33385
20877,7523
20878,10528
20878,26734
20878,1611
20878,42202
20878,39920
20878,12018
20879,47401
20879,16875
20879,49654
20879,48931
20879,38880
20879,27133
20879,13281
20879,49808
20879,29904
20880,45597
20880,12921
20880,21325
20880,552
20881,34019
20881,30237
20882,8029
20882,27116
20882,13395
20882,40157
20882,12101
20882,45470
20882,18597
20882,40749
20883,44329
20883,7718
20883,6757
20883,23360
20883,48588
20883,23037
20883,1933
20883,2455
20883,7008
20883,15939
20883,6209
20883,15298
20883,44981
20884,25237
20884,39738
20884,41521
20884,24670
20884,5997
20884,18334
20884,41452
20884,25153
20884,986
20884,16087
20884,29352
20884,5815
20884,9030
20884,16960
20884,35219
20884,15486
20884,31462
20885,7521
20885,10058
20885,813
20885,19903
20885,23740
20885,8032
20885,25621
20886,7875
20886,1057
20886,32614
20886,19693
20886,39097
20886,13789
20886,29214
20887,2291
20887,2967
20887,18519
20888,8268
20888,37238
20888,29739
20888,6801
20888,15440
20888,6467
20888,24345
20888,16127
20888,7012
20888,20617
20888,11220
20888,13595
20889,24322
20889,26459
20890,24727
20890,42964
20890,26587
20890,49906
20890,32010
20891,6765
20891,19242
20891,3428
20891,4871
20892,29381
20892,39418
20892,31740
20893,49636
20893,8966
20893,4934
20893,27896
20893,18170
20893,44768
20893,20618
20893,19786
20893,40724
20893,35601
20894,1766
20894,29310
20894,3607
20894,39763
20894,3857
20894,27938
20895,27156
20895,30996
20896,36024
20896,3555
20896,1054
20896,10238
20896,19594
20897,14113
20897,22688
20897,3668
20897,20217
20897,36917
20897,27246
20897,10589
20897,3829
20897,30318
20898,44441
20898,34910
20898,19172
20898,42601
20898,2987
20898,26922
20898,14009
20899,14959
20899,42854
20899,25627
20899,38814
20899,43912
20900,19292
20900,49408
20900,39685
20900,24794
20900,13208
20900,26915
20900,35230
20900,39459
20900,23581
20901,2881
20901,49615
20901,32531
20902,27094
20902,20849
20902,28618
20903,7468
20903,7757
20903,31051
20903,43339
20903,564
20903,37569
20904,34257
20904,46795
20904,45414
20904,20188
20904,3131
20904,7705
20904,24749
20904,4269
20904,27913
20904,38267
20905,40836
20905,27937
20905,5620
20905,43698
20905,44338
20906,34762
20906,4287
20907,49013
20907,36547
20907,11347
20907,35624
20907,35325
20907,1867
20907,22373
20907,15511
20908,3565
20908,14446
20908,49024
20909,15862
20909,695
20909,38467
20909,19150
20910,30858
20910,48543
20910,19139
20910,39994
20910,45359
20910,23372
20911,26989
20911,37085
20912,34132
20912,16534
20912,390
20913,17287
20913,24420
20914,44104
20914,41681
20915,47263
20915,3979
20916,3899
20916,38958
20917,13267
20917,28761
20917,30440
20917,31878
20917,15191
20917,14736
20917,30026
20918,24149
20918,28788
20918,41840
20919,48233
20919,41648
20919,21114
20919,9303
20919,43997
20919,22139
20919,29671
20919,39793
20920,46480
20920,33583
20920,14234
20920,13819
20920,9941
20921,25535
20921,18684
20921,40335
20922,15842
20922,47871
20922,44645
20923,38356
20923,35618
20924,39320
20925,7770
20925,17292
20925,36851
20925,13272
20925,13958
20925,46196
20925,40760
20925,40432
20926,22966
20926,30829
20926,14828
20927,13366
20927,7761
20927,37779
20927,17480
20927,33532
20927,12968
20927,10201
20927,46056
20927,16114
20928,43407
20928,19967
20928,26730
20928,18106
20928,42626
20928,32716
20928,18756
20928,21864
20928,14137
20928,38132
20928,30719
20928,48066
20928,34434
20928,22317
20928,17027
20928,18651
20928,38098
20929,8309
20929,35091
20929,28669
20929,32879
20929,17675
20929,9610
20929,25236
20929,42204
20929,10439
20929,10723
20929,19003
20929,41378
20929,39516
20929,38073
20930,46184
20930,5629
20930,25319
20931,44611
20931,12796
20931,41468
20931,35042
20931,31125
20931,40007
20931,11761
20931,32979
20931,28440
20931,8607
20931,14813
20931,40882
20931,11963
20932,34654
20932,44531
20932,5614
20932,21901
20933,5070
20933,4009
20933,1392
20933,36059
20933,13837
20933,5930
20933,20795
20933,46693
20933,21059
20933,25289
20933,48244
20933,11170
20933,41306
20933,9720
20933,7922
20933,4558
20933,4635
20933,21777
20934,18744
20934,21928
20935,40073
20935,32987
20935,35701
20935,8238
20935,24573
20935,615
20935,34381
20935,7555
20935,2115
20935,44329
20936,2759
20936,46260
20936,14417
20936,46869
20936,40360
20936,7158
20936,43164
20936,42650
20937,43516
20937,43642
20937,13432
20938,24424
20938,877
20938,32219
20938,28616
20938,27499
20938,8533
20938,42938
20938,9904
20938,12262
20938,12608
20938,38813
20938,11695
20938,15779
20938,28614
20938,10886
20938,14001
20938,29579
20938,42941
20939,3118
20939,28630
20939,28744
20939,2649
20939,21000
20939,31066
20939,43175
20939,44726
20939,28163
20939,1691
20939,44995
20939,17008
20939,20079
20939,39958
20939,9709
20939,44348
20939,25902
20939,2994
20940,22215
20940,857
20940,47806
20940,8724
20940,32537
20940,312
20941,13851
20941,18552
20941,7602
20941,7739
20941,46001
20941,23982
20941,7221
20941,33452
20942,30742
20942,26902
20942,22271
20942,2642
20943,1767
20943,16550
20943,17203
20943,36710
20943,40363
20943,44474
20943,40335
20943,28347
20944,2493
20944,5804
20945,25235
20945,28013
20945,47578
20945,32925
20945,44657
20945,18860
20945,21683
20945,5045
20945,49192
20945,35432
20945,3211
20945,49300
20946,32011
20947,20466
20947,31558
20947,34052
20947,1855
20947,27680
20947,48015
20947,46632
20947,29255
20947,578
20947,35046
20947,43865
20947,12093
20947,33291
20947,33981
20948,27693
20948,48335
20948,7544
20948,25561
20948,6866
20948,4664
20949,21533
20949,24368
20949,2580
20949,10334
20949,29063
20949,4695
20949,44462
20949,44826
20949,8087
20949,44726
20950,45964
20950,6819
20950,28107
20950,33206
20950,3291
20950,6695
20950,4820
20950,15601
20950,45073
20950,24966
20950,8432
20950,18411
20950,23013
20950,27352
20950,17746
20950,14742
20950,18074
20950,18336
20951,19809
20951,3603
20951,7903
20951,36788
20951,2373
20951,19379
20951,47051
20951,14371
20951,45951
20951,43340
20951,28640
20951,2393
20951,34292
20951,18637
20951,45998
20951,15929
20951,17098
20952,46028
20952,24069
20952,30550
20952,31641
20952,28128
20952,13068
20952,33863
20952,42618
20952,39130
20953,44534
20954,2355
20954,27211
20954,10799
20954,23499
20954,31461
20954,47323
20954,27165
20954,21775
20954,11843
20954,22005
20954,20688
20954,21152
20954,2641
20954,42963
20955,4368
20955,21615
20955,32805
20955,33994
20955,38889
20955,48199
20955,18906
20955,16669
20955,40671
20955,42404
20955,36966
20955,43818
20955,2163
20956,44351
20956,32035
20956,30325
20956,26398
20957,26716
20957,1481
20957,44082
20957,40448
20957,40648
20957,8367
20957,37185
20957,13812
20957,36272
20957,15507
20957,38982
20958,6529
20958,23907
20958,4512
20958,37979
20958,18003
20958,26962
20958,28523
20958,35261
20958,4418
20958,13926
20958,6854
20958,19147
20958,42724
20958,8454
20958,31765
20958,5036
20958,35929
20958,31429
20958,21665
20959,33761
20959,18220
20959,33636
20960,23908
20960,14444
20960,49563
20961,22400
20961,34799
20963,4905
20963,33446
20963,25378
20963,23157
20964,41592
20964,41568
20964,20635
20964,36759
20964,27134
20964,49818
20965,16092
20965,13211
20965,21448
20965,34002
20965,7206
20965,34778
20965,35028
20965,24715
20965,45282
20965,39911
20965,38723
20965,19297
20965,36712
20965,45538
20965,24498
20966,3477
20966,27776
20966,8473
20966,5301
20966,43382
20966,1412
20966,15901
20966,33390
20966,13837
20966,28068
20967,1829
20967,36444
20968,17538
20968,16579
20969,25247
20969,2179
20969,3593
20969,42244
20970,718
20970,24307
20970,47497
20970,71
20971,36427
20971,43043
20972,26589
20973,15971
20973,48296
20973,26394
20974,8905
20974,41476
20974,10389
20974,47467
20974,4834
20975,35321
20975,16550
20976,9003
20976,14372
20976,23349
20976,42307
20976,22913
20976,40236
20976,15449
20976,13378
20976,20203
20976,34447
20976,29568
20976,14825
20976,46033
20977,40922
20977,5114
20977,37891
20977,24470
20977,40199
20977,4782
20978,36580
20978,8377
20978,21097
20978,17693
20978,25733
20978,46862
20978,14874
20978,14165
20978,1054
20978,42732
20978,44414
20978,12434
20978,46379
20978,12288
20978,20954
20978,43022
20978,49933
20978,10071
20978,48706
20979,14961
20980,41011
20980,39945
20980,35863
20980,28495
20980,36706
20980,19164
20981,42619
20981,43400
20981,34369
20981,19637
20981,45314
20981,38252
20981,31497
20981,30803
20981,10166
20981,48170
20982,48116
20983,26494
20983,32210
20983,27881
20983,5807
20983,1806
20983,27620
20983,30823
20983,33475
20983,40267
20983,12589
20983,35621
20983,49258
20983,49532
20983,28167
20983,1954
20984,31676
20984,24851
20984,17389
20985,27095
20985,3392
20985,30639
20985,30442
20985,12356
20985,11042
20985,42778
20985,1138
20985,10140
20985,24966
20985,3159
20986,27446
20986,7486
20986,30098
20986,39228
20986,38618
20986,15862
20986,9275
20986,9488
20987,12722
20987,9656
20987,49917
20987,6514
20987,27932
20988,36305
20988,46422
20988,9002
20988,1369
20988,26177
20989,34641
20989,40891
20989,3890
20989,18473
20989,2204
20989,18433
20989,47893
20989,40186
20990,45940
20990,6954
20990,29736
20990,46939
20990,27469
20990,20432
20990,20269
20991,10419
20991,4784
20991,33265
20991,36038
20991,15825
20991,32559
20991,40295
20991,12348
20991,45508
20991,41261
20991,911
20991,17859
20992,32485
20992,22447
20992,36049
20992,16928
20992,8216
20992,37377
20992,6602
20992,43914
20992,11909
20992,9420
20992,45554
20993,5800
20993,10269
20993,30476
20994,3397
20994,30241
20994,181
20994,31846
20994,45860
20994,12465
20995,288
20995,49945
20996,29953
20996,2282
20996,12701
20996,30711
20997,22854
20997,5218
20997,9157
20997,11247
20997,1572
20997,4749
20997,21167
20997,35521
20997,20950
20997,47045
20997,20570
20997,9518
20997,4442
20997,43213
20998,45432
20998,584
20998,12718
20998,18011
20998,36119
20998,2270
20999,16332
20999,45061
20999,4915
20999,45292
21000,37979
21000,10435
21000,9144
21001,17185
21001,33844
21001,14662
21001,32927
21001,48826
21001,43953
21001,26465
21001,25131
21001,31844
21001,25310
21001,5532
21001,1716
21001,12159
21001,13562
21001,20807
21001,37934
21001,39453
21001,9774
21001,12611
21001,23736
21002,27854
21002,4485
21002,26579
21002,49294
21002,23180
21002,47527
21002,3228
21002,27209
21002,38986
21002,34196
21002,25416
21002,2509
21002,6187
21002,1788
21002,22070
21002,19050
21002,47377
21002,36635
21002,37512
21002,32721
21003,23782
21003,13711
21004,12674
21004,42491
21004,34527
21004,24590
21004,24506
21004,5457
21004,44999
21004,26635
21004,46161
21004,48273
21004,16240
21004,21143
21004,15078
21004,21699
21004,42026
21004,33322
21004,14980
21004,21755
21004,19402
21004,25626
21005,15197
21005,29897
21005,11699
21006,42686
21006,25411
21006,25642
21006,49529
21006,2161
21006,28218
21006,45387
21007,43769
21008,37881
21008,38724
21008,46476
21008,6463
21008,20060
21008,39751
21008,14638
21008,48779
21008,4598
21008,3271
21008,42687
21008,25012
21009,23659
21009,43309
21009,10183
21009,7810
21009,12390
21009,41662
21009,44805
21009,5437
21009,47974
21009,11030
21009,21896
21009,36857
21009,31054
21009,33233
21009,20872
21009,24129
21010,2136
21010,25708
21010,24330
21011,39058
21011,10203
21011,41623
21012,21834
21012,44190
21012,36177
21012,2501
21012,46589
21012,47635
21012,23293
21012,13457
21012,29593
21012,30510
21012,46783
21012,20365
21012,37346
21012,13934
21012,44240
21013,38912
21013,27899
21013,40137
21014,15175
21014,23433
21014,13266
21014,45749
21014,10239
21014,30926
21014,37338
21014,2606
21014,44362
21014,14780
21014,33870
21014,33546
21014,40596
21014,11918
21014,47303
21014,42814
21014,33606
21014,30018
21014,30001
21015,35757
21015,20873
21016,15184
21016,15876
21016,12088
21016,21625
21017,42296
21017,7394
21017,11377
21017,21367
21018,44950
21018,37281
21018,13490
21018,43868
21018,22102
21018,32581
21018,19089
21018,37086
21018,5635
21018,38318
21019,15331
21019,14086
21019,12727
21019,38857
21019,3212
21019,21463
21019,42089
21019,4905
21019,24740
21019,38037
21019,7266
21019,5295
21019,17134
21019,13001
21019,29310
21019,26670
21019,40333
21019,21347
21020,22074
21021,23864
21021,23148
21022,40525
21022,36100
21022,27470
21023,30718
21023,36562
21023,10761
21023,18164
21023,17730
21023,33584
21023,30557
21023,33678
21023,23310
21023,49438
21023,27812
21023,253
21023,17044
21023,29140
21023,49863
21023,23512
21023,25672
21023,3258
21023,25301
21023,42571
21024,43906
21024,23259
21024,46079
21024,17436
21024,14454
21024,3451
21024,26694
21024,42277
21024,36039
21024,18512
21025,2152
21026,15895
21026,16409
21026,12271
21026,39338
21026,27094
21027,41682
21027,44263
21027,25917
21027,45023
21027,37027
21027,17454
21027,25928
21027,4920
21027,39136
21027,19338
21027,39425
21027,47950
21027,14681
21027,15379
21027,35125
21027,40773
21027,49161
21027,14126
21027,39279
21028,35304
21028,18906
21028,32441
21028,3313
21028,7401
21028,6080
21028,43881
21028,14235
21028,4398
21028,29292
21029,45544
21029,33272
21029,254
21029,33189
21029,34062
21029,49177
21029,37818
21029,17324
21030,7030
21030,25979
21030,37820
21030,28225
21030,21758
21030,13920
21031,5536
21031,44893
21031,28016
21031,24352
21031,20362
21031,1714
21031,34118
21031,8078
21031,42039
21031,38636
21031,8547
21031,45114
21031,1963
21032,18338
21032,25702
21032,4809
21032,43933
21032,26076
21032,11605
21032,36216
21033,29586
21033,7822
21033,7328
21033,24869
21033,24860
21033,43924
21033,31408
21033,155
21033,14983
21033,43780
21033,35416
21033,44233
21033,32420
21033,15785
21034,30059
21034,23718
21034,21604
21035,10987
21035,17696
21035,20854
21035,21413
21035,40580
21036,36170
21036,5687
21037,39396
21038,48027
21038,37229
21038,47495
21038,28128
21038,34356
21039,49200
21039,36832
21039,30384
21040,49173
21040,18240
21041,5707
21041,25898
21042,19372
21043,46109
21043,32374
21043,18011
21043,5127
21044,21262
21044,30929
21045,8923
21045,38257
21045,7296
21045,3864
21045,15515
21046,3553
21046,33054
21046,39312
21046,38192
21047,23299
21047,22950
21047,16656
21047,21742
21047,25339
21047,12321
21047,14982
21047,39684
21047,45550
21047,14489
21047,43680
21047,28455
21047,20055
21047,48656
21047,11984
21047,36344
21047,1458
21047,24855
21047,13289
21048,46422
21048,13813
21048,24650
21048,8025
21048,21086
21048,38107
21048,20028
21048,46820
21049,30777
21049,48091
21049,4183
21049,43131
21049,7744
21049,47262
21049,36800
21049,12870
21050,41760
21050,17836
21050,30972
21050,28834
21050,49922
21050,36618
21050,39505
21050,48338
21050,6040
21050,8196
21051,12544
21051,34855
21052,26687
21052,2934
21053,23736
21053,21601
21053,28549
21053,16871
21053,31969
21053,7279
21054,11954
21054,32110
21054,7846
21055,29158
21055,18786
21055,23101
21055,17019
21055,44385
21055,13537
21055,18201
21055,7373
21055,13857
21055,8956
21055,23476
21055,27061
21055,9076
21055,26529
21055,17094
21056,6871
21056,17806
21056,46698
21057,47824
21057,28291
21057,6103
21057,49203
21057,7498
21057,33691
21057,39267
21057,36565
